year,month,reg_id,disease,case_num,dea_num,inci_rate,mort_rate
2013,8,46000000,手足口病,4013,0,45.2654,0
2013,8,50000000,登革热,6,0,0.0204,0
2013,8,50000000,流行性感冒,69,0,0.2343,0
2013,8,50000000,手足口病,972,1,3.3005,0.0034
2013,8,51000000,登革热,3,0,0.0037,0
2013,8,51000000,流行性感冒,65,0,0.0805,0
2013,8,51000000,手足口病,2778,0,3.4397,0
2013,8,52000000,流行性感冒,82,0,0.2354,0
2013,8,52000000,手足口病,966,0,2.7727,0
2013,8,53000000,登革热,597,0,1.2814,0
2013,8,53000000,流行性感冒,152,0,0.3263,0
2013,8,53000000,手足口病,2661,1,5.7115,0.0021
2013,8,54000000,手足口病,32,0,1.039,0
2013,8,61000000,登革热,1,0,0.0027,0
2013,8,61000000,流行性感冒,86,0,0.2291,0
2013,8,61000000,手足口病,2865,2,7.6337,0.0053
2013,8,62000000,流行性感冒,182,0,0.7061,0
2013,8,62000000,手足口病,588,0,2.2812,0
2013,8,63000000,流行性感冒,17,0,0.2966,0
2013,8,63000000,手足口病,172,0,3.0009,0
2013,8,64000000,流行性感冒,27,0,0.4172,0
2013,8,64000000,手足口病,501,0,7.7412,0
2013,8,65000000,流行性感冒,34,0,0.1523,0
2013,8,65000000,手足口病,378,0,1.693,0
2013,9,0,登革热,1480,0,0.1093,0
2013,9,0,流行性感冒,8786,1,0.6489,0.0001
2013,9,0,手足口病,182317,15,13.4647,0.0011
2013,9,11000000,登革热,1,0,0.0048,0
2013,9,11000000,流行性感冒,52,0,0.2513,0
2013,9,11000000,手足口病,1733,0,8.3748,0
2013,9,12000000,登革热,1,0,0.0071,0
2013,9,12000000,流行性感冒,1,0,0.0071,0
2013,9,12000000,手足口病,637,0,4.5077,0
2013,9,13000000,流行性感冒,1346,0,1.847,0
2013,9,13000000,手足口病,2460,3,3.3756,0.0041
2013,9,14000000,流行性感冒,374,0,1.0358,0
2013,9,14000000,手足口病,788,1,2.1823,0.0028
2013,9,15000000,流行性感冒,106,0,0.4257,0
2013,9,15000000,手足口病,1535,0,6.165,0
2013,9,21000000,登革热,1,0,0.0023,0
2013,9,21000000,流行性感冒,64,0,0.1458,0
2013,9,21000000,手足口病,2693,0,6.1358,0
2013,9,22000000,登革热,1,0,0.0036,0
2013,9,22000000,流行性感冒,7,0,0.0255,0
2013,9,22000000,手足口病,440,0,1.5998,0
2013,9,23000000,流行性感冒,9,0,0.0235,0
2013,9,23000000,手足口病,579,0,1.5102,0
2013,9,31000000,登革热,0,0,0,0
2013,9,31000000,流行性感冒,83,0,0.3487,0
2013,9,31000000,手足口病,3362,0,14.1235,0
2013,9,32000000,流行性感冒,58,0,0.0732,0
2013,9,32000000,手足口病,5167,0,6.524,0
2013,9,33000000,登革热,2,0,0.0037,0
2013,9,33000000,流行性感冒,105,0,0.1917,0
2013,9,33000000,手足口病,7671,0,14.0058,0
2013,9,34000000,流行性感冒,249,0,0.4158,0
2013,9,34000000,手足口病,5179,1,8.649,0.0017
2013,9,35000000,登革热,7,0,0.0187,0
2013,9,35000000,流行性感冒,407,0,1.0859,0
2013,9,35000000,手足口病,6571,0,17.532,0
2013,9,36000000,登革热,1,0,0.0022,0
2013,9,36000000,流行性感冒,510,0,1.1324,0
2013,9,36000000,手足口病,4167,0,9.252,0
2013,9,37000000,登革热,0,0,0,0
2013,9,37000000,流行性感冒,208,0,0.2148,0
2013,9,37000000,手足口病,4585,0,4.7342,0
2013,9,41000000,登革热,26,0,0.0276,0
2013,9,41000000,流行性感冒,935,1,0.994,0.0011
2013,9,41000000,手足口病,2671,1,2.8397,0.0011
2013,9,42000000,登革热,1,0,0.0017,0
2013,9,42000000,流行性感冒,216,0,0.3738,0
2013,9,42000000,手足口病,3502,1,6.0599,0.0017
2013,9,43000000,流行性感冒,560,0,0.8435,0
2013,9,43000000,手足口病,8008,0,12.0622,0
2013,9,44000000,登革热,727,0,0.6862,0
2013,9,44000000,流行性感冒,2256,0,2.1295,0
2013,9,44000000,手足口病,57443,1,54.2222,0.0009
2013,9,45000000,流行性感冒,271,0,0.5788,0
2013,9,45000000,手足口病,37489,1,80.0705,0.0021
2013,9,46000000,流行性感冒,67,0,0.7557,0
2013,9,46000000,手足口病,13090,0,147.6511,0
2013,9,50000000,登革热,1,0,0.0034,0
2013,9,50000000,流行性感冒,85,0,0.2886,0
2013,9,50000000,手足口病,2139,1,7.2632,0.0034
2013,9,51000000,登革热,3,0,0.0037,0
2013,9,51000000,流行性感冒,100,0,0.1238,0
2013,9,51000000,手足口病,4322,1,5.3515,0.0012
2013,9,52000000,登革热,1,0,0.0029,0
2013,9,52000000,流行性感冒,125,0,0.3588,0
2013,9,52000000,手足口病,999,1,2.8674,0.0029
2013,9,53000000,登革热,706,0,1.5153,0
2013,9,53000000,流行性感冒,93,0,0.1996,0
2013,9,53000000,手足口病,2338,2,5.0182,0.0043
2013,9,54000000,手足口病,52,0,1.6883,0
2013,9,61000000,登革热,1,0,0.0027,0
2013,9,61000000,流行性感冒,155,0,0.413,0
2013,9,61000000,手足口病,1566,0,4.1726,0
2013,9,62000000,流行性感冒,266,0,1.032,0
2013,9,62000000,手足口病,361,1,1.4006,0.0039
2013,9,63000000,流行性感冒,12,0,0.2094,0
2013,9,63000000,手足口病,65,0,1.134,0
2013,9,64000000,流行性感冒,32,0,0.4944,0
2013,9,64000000,手足口病,487,0,7.5248,0
2013,9,65000000,流行性感冒,34,0,0.1523,0
2013,9,65000000,手足口病,218,0,0.9764,0
2013,10,0,登革热,1665,0,0.123,0
2013,10,0,流行性感冒,9670,0,0.7142,0
2013,10,0,手足口病,127566,9,9.4211,0.0007
2013,10,11000000,登革热,3,0,0.0145,0
2013,10,11000000,流行性感冒,17,0,0.0822,0
2013,10,11000000,手足口病,1447,1,6.9927,0.0048
2013,10,12000000,流行性感冒,2,0,0.0142,0
2013,10,12000000,手足口病,615,0,4.352,0
2013,10,13000000,流行性感冒,1790,0,2.4563,0
2013,10,13000000,手足口病,2272,1,3.1177,0.0014
2013,10,14000000,流行性感冒,489,0,1.3543,0
2013,10,14000000,手足口病,737,0,2.0411,0
2013,10,15000000,流行性感冒,112,0,0.4498,0
2013,10,15000000,手足口病,1585,1,6.3658,0.004
2013,10,21000000,流行性感冒,84,0,0.1914,0
2013,10,21000000,手足口病,865,0,1.9708,0
2013,10,22000000,流行性感冒,11,0,0.04,0
2013,10,22000000,手足口病,173,0,0.629,0
2013,10,23000000,流行性感冒,5,0,0.013,0
2013,10,23000000,手足口病,334,0,0.8712,0
2013,10,31000000,登革热,1,0,0.0042,0
2013,10,31000000,流行性感冒,134,0,0.5629,0
2013,10,31000000,手足口病,3538,0,14.8629,0
2013,10,32000000,流行性感冒,81,0,0.1023,0
2013,10,32000000,手足口病,6173,0,7.7942,0
2013,10,33000000,登革热,6,0,0.011,0
2013,10,33000000,流行性感冒,211,0,0.3852,0
2013,10,33000000,手足口病,7538,1,13.763,0.0018
2013,10,34000000,流行性感冒,354,0,0.5912,0
2013,10,34000000,手足口病,4385,1,7.323,0.0017
2013,10,35000000,登革热,7,0,0.0187,0
2013,10,35000000,流行性感冒,320,0,0.8538,0
2013,10,35000000,手足口病,5068,0,13.5219,0
2013,10,36000000,登革热,1,0,0.0022,0
2013,10,36000000,流行性感冒,566,0,1.2567,0
2013,10,36000000,手足口病,3385,0,7.5157,0
2013,10,37000000,登革热,2,0,0.0021,0
2013,10,37000000,流行性感冒,290,0,0.2994,0
2013,10,37000000,手足口病,3077,0,3.1771,0
2013,10,41000000,流行性感冒,1104,0,1.1737,0
2013,10,41000000,手足口病,2334,0,2.4814,0
2013,10,42000000,流行性感冒,221,0,0.3824,0
2013,10,42000000,手足口病,3802,0,6.579,0
2013,10,43000000,登革热,2,0,0.003,0
2013,10,43000000,流行性感冒,719,0,1.083,0
2013,10,43000000,手足口病,9152,0,13.7854,0
2013,10,44000000,登革热,1449,0,1.3678,0
2013,10,44000000,流行性感冒,1014,0,0.9571,0
2013,10,44000000,手足口病,21464,2,20.2605,0.0019
2013,10,45000000,流行性感冒,417,0,0.8906,0
2013,10,45000000,手足口病,22400,1,47.8428,0.0021
2013,10,46000000,流行性感冒,93,0,1.049,0
2013,10,46000000,手足口病,10096,0,113.8797,0
2013,10,50000000,流行性感冒,176,0,0.5976,0
2013,10,50000000,手足口病,4189,0,14.2241,0
2013,10,51000000,登革热,2,0,0.0025,0
2013,10,51000000,流行性感冒,172,0,0.213,0
2013,10,51000000,手足口病,6923,1,8.5721,0.0012
2013,10,52000000,流行性感冒,247,0,0.709,0
2013,10,52000000,手足口病,1019,0,2.9248,0
2013,10,53000000,登革热,192,0,0.4121,0
2013,10,53000000,流行性感冒,346,0,0.7426,0
2013,10,53000000,手足口病,2213,0,4.7499,0
2013,10,54000000,手足口病,17,0,0.5519,0
2013,10,61000000,流行性感冒,210,0,0.5595,0
2013,10,61000000,手足口病,1835,0,4.8893,0
2013,10,62000000,流行性感冒,372,0,1.4432,0
2013,10,62000000,手足口病,322,0,1.2492,0
2013,10,63000000,流行性感冒,25,0,0.4362,0
2013,10,63000000,手足口病,85,0,1.483,0
2013,10,64000000,流行性感冒,45,0,0.6953,0
2013,10,64000000,手足口病,381,0,5.887,0
2013,10,65000000,流行性感冒,43,0,0.1926,0
2013,10,65000000,手足口病,142,0,0.636,0
2013,11,0,登革热,395,0,0.0292,0
2013,11,0,流行性感冒,12880,0,0.9512,0
2013,11,0,手足口病,105061,15,7.7591,0.0011
2013,11,11000000,流行性感冒,39,0,0.1885,0
2013,11,11000000,手足口病,1416,1,6.8429,0.0048
2013,11,12000000,流行性感冒,6,0,0.0425,0
2013,11,12000000,手足口病,625,0,4.4227,0
2013,11,13000000,登革热,2,0,0.0027,0
2013,11,13000000,流行性感冒,2212,0,3.0353,0
2013,11,13000000,手足口病,2284,2,3.1341,0.0027
2013,11,14000000,流行性感冒,619,0,1.7143,0
2013,11,14000000,手足口病,884,1,2.4482,0.0028
2013,11,15000000,流行性感冒,106,0,0.4257,0
2013,11,15000000,手足口病,1328,0,5.3337,0
2013,11,21000000,流行性感冒,113,0,0.2575,0
2013,11,21000000,手足口病,587,0,1.3374,0
2013,11,22000000,流行性感冒,12,0,0.0436,0
2013,11,22000000,手足口病,153,0,0.5563,0
2013,11,23000000,流行性感冒,9,0,0.0235,0
2013,11,23000000,手足口病,255,0,0.6651,0
2013,11,31000000,登革热,0,0,0,0
2013,11,31000000,流行性感冒,266,0,1.1174,0
2013,11,31000000,手足口病,3628,0,15.2409,0
2013,11,32000000,登革热,1,0,0.0013,0
2013,11,32000000,流行性感冒,302,0,0.3813,0
2013,11,32000000,手足口病,7165,0,9.0467,0
2013,11,33000000,登革热,2,0,0.0037,0
2013,11,33000000,流行性感冒,379,0,0.692,0
2013,11,33000000,手足口病,7359,0,13.4362,0
2013,11,34000000,流行性感冒,602,0,1.0053,0
2013,11,34000000,手足口病,5134,0,8.5738,0
2013,11,35000000,登革热,1,0,0.0027,0
2013,11,35000000,流行性感冒,355,0,0.9472,0
2013,11,35000000,手足口病,3528,0,9.413,0
2013,11,36000000,流行性感冒,523,0,1.1612,0
2013,11,36000000,手足口病,2484,0,5.5152,0
2013,11,37000000,流行性感冒,378,0,0.3903,0
2013,11,37000000,手足口病,3208,0,3.3124,0
2013,11,41000000,登革热,2,0,0.0021,0
2013,11,41000000,流行性感冒,1297,0,1.3789,0
2013,11,41000000,手足口病,3618,0,3.8465,0
2013,11,42000000,流行性感冒,280,0,0.4845,0
2013,11,42000000,手足口病,4791,0,8.2904,0
2013,11,43000000,流行性感冒,1088,0,1.6388,0
2013,11,43000000,手足口病,11183,1,16.8447,0.0015
2013,11,44000000,登革热,349,0,0.3294,0
2013,11,44000000,流行性感冒,652,0,0.6154,0
2013,11,44000000,手足口病,7010,3,6.617,0.0028
2013,11,45000000,流行性感冒,404,0,0.8629,0
2013,11,45000000,手足口病,14557,1,31.0914,0.0021
2013,11,46000000,流行性感冒,90,0,1.0152,0
2013,11,46000000,手足口病,2202,0,24.8379,0
2013,11,50000000,流行性感冒,493,0,1.674,0
2013,11,50000000,手足口病,4384,4,14.8863,0.0136
2013,11,51000000,登革热,2,0,0.0025,0
2013,11,51000000,流行性感冒,415,0,0.5139,0
2013,11,51000000,手足口病,8589,1,10.6349,0.0012
2013,11,52000000,流行性感冒,679,0,1.9489,0
2013,11,52000000,手足口病,1513,0,4.3427,0
2013,11,53000000,登革热,35,0,0.0751,0
2013,11,53000000,流行性感冒,383,0,0.8221,0
2013,11,53000000,手足口病,3107,0,6.6688,0
2013,11,54000000,流行性感冒,1,0,0.0325,0
2013,11,54000000,手足口病,12,0,0.3896,0
2013,11,61000000,登革热,1,0,0.0027,0
2013,11,61000000,流行性感冒,379,0,1.0098,0
2013,11,61000000,手足口病,3261,1,8.6888,0.0027
2013,11,62000000,流行性感冒,523,0,2.0291,0
2013,11,62000000,手足口病,268,0,1.0397,0
2013,11,63000000,流行性感冒,69,0,1.2038,0
2013,11,63000000,手足口病,37,0,0.6455,0
2013,11,64000000,流行性感冒,76,0,1.1743,0
2013,11,64000000,手足口病,292,0,4.5118,0
2013,11,65000000,流行性感冒,130,0,0.5822,0
2013,11,65000000,手足口病,199,0,0.8913,0
2013,12,0,登革热,9,0,0.0007,0
2013,12,0,流行性感冒,25605,4,1.891,0.0003
2013,12,0,手足口病,94435,9,6.9743,0.0007
2013,12,11000000,登革热,1,0,0.0048,0
2013,12,11000000,流行性感冒,369,0,1.7832,0
2013,12,11000000,手足口病,701,0,3.3876,0
2013,12,12000000,流行性感冒,347,0,2.4555,0
2013,12,12000000,手足口病,210,0,1.486,0
2013,12,13000000,登革热,1,0,0.0014,0
2013,12,13000000,流行性感冒,2871,0,3.9396,0
2013,12,13000000,手足口病,1320,0,1.8113,0
2013,12,14000000,流行性感冒,923,0,2.5562,0
2013,12,14000000,手足口病,564,1,1.562,0.0028
2013,12,15000000,流行性感冒,241,0,0.9679,0
2013,12,15000000,手足口病,761,0,3.0564,0
2013,12,21000000,流行性感冒,225,0,0.5126,0
2013,12,21000000,手足口病,245,0,0.5582,0
2013,12,22000000,流行性感冒,141,0,0.5127,0
2013,12,22000000,手足口病,70,0,0.2545,0
2013,12,23000000,流行性感冒,32,0,0.0835,0
2013,12,23000000,手足口病,73,0,0.1904,0
2013,12,31000000,流行性感冒,1198,0,5.0327,0
2013,12,31000000,手足口病,2708,0,11.3761,0
2013,12,32000000,流行性感冒,1264,0,1.596,0
2013,12,32000000,手足口病,6825,0,8.6174,0
2013,12,33000000,流行性感冒,1589,0,2.9012,0
2013,12,33000000,手足口病,7484,1,13.6644,0.0018
2013,12,34000000,流行性感冒,1831,0,3.0578,0
2013,12,34000000,手足口病,7462,0,12.4616,0
2013,12,35000000,登革热,2,0,0.0053,0
2013,12,35000000,流行性感冒,779,0,2.0784,0
2013,12,35000000,手足口病,3784,0,10.0961,0
2013,12,36000000,登革热,1,0,0.0022,0
2013,12,36000000,流行性感冒,874,1,1.9405,0.0022
2013,12,36000000,手足口病,2865,0,6.3612,0
2013,12,37000000,流行性感冒,736,0,0.7599,0
2013,12,37000000,手足口病,2427,0,2.506,0
2013,12,41000000,流行性感冒,1924,0,2.0455,0
2013,12,41000000,手足口病,5279,0,5.6124,0
2013,12,42000000,流行性感冒,646,0,1.1178,0
2013,12,42000000,手足口病,5450,0,9.4307,0
2013,12,43000000,流行性感冒,1342,1,2.0214,0.0015
2013,12,43000000,手足口病,12407,2,18.6883,0.003
2013,12,44000000,登革热,3,0,0.0028,0
2013,12,44000000,流行性感冒,2921,0,2.7572,0
2013,12,44000000,手足口病,5012,0,4.731,0
2013,12,45000000,流行性感冒,1060,0,2.264,0
2013,12,45000000,手足口病,12404,3,26.4929,0.0064
2013,12,46000000,流行性感冒,91,0,1.0265,0
2013,12,46000000,手足口病,696,0,7.8507,0
2013,12,50000000,登革热,1,0,0.0034,0
2013,12,50000000,流行性感冒,365,1,1.2394,0.0034
2013,12,50000000,手足口病,2999,0,10.1834,0
2013,12,51000000,流行性感冒,516,0,0.6389,0
2013,12,51000000,手足口病,5774,2,7.1494,0.0025
2013,12,52000000,流行性感冒,549,0,1.5758,0
2013,12,52000000,手足口病,1506,0,4.3226,0
2013,12,53000000,流行性感冒,429,0,0.9208,0
2013,12,53000000,手足口病,3065,0,6.5787,0
2013,12,54000000,手足口病,2,0,0.0649,0
2013,12,61000000,流行性感冒,614,0,1.636,0
2013,12,61000000,手足口病,1915,0,5.1025,0
2013,12,62000000,流行性感冒,792,0,3.0727,0
2013,12,62000000,手足口病,108,0,0.419,0
2013,12,63000000,流行性感冒,189,0,3.2975,0
2013,12,63000000,手足口病,27,0,0.4711,0
2013,12,64000000,流行性感冒,351,1,5.4234,0.0155
2013,12,64000000,手足口病,107,0,1.6533,0
2013,12,65000000,流行性感冒,396,0,1.7736,0
2013,12,65000000,手足口病,185,0,0.8286,0
2014,0,0,登革热,46864,6,3.4582,0.0004
2014,0,0,流行性感冒,215533,43,15.9045,0.0032
2014,0,0,手足口病,2778861,501,205.0565,0.037
2014,0,11000000,登革热,9,0,0.0426,0
2014,0,11000000,流行性感冒,10376,5,49.0637,0.0236
2014,0,11000000,手足口病,47425,2,224.2529,0.0095
2014,0,12000000,流行性感冒,2313,2,15.7111,0.0136
2014,0,12000000,手足口病,20000,0,135.8502,0
2014,0,13000000,登革热,5,0,0.0068,0
2014,0,13000000,流行性感冒,25054,1,34.1679,0.0014
2014,0,13000000,手足口病,85223,15,116.2246,0.0205
2014,0,14000000,登革热,1,0,0.0028,0
2014,0,14000000,流行性感冒,8109,1,22.3401,0.0028
2014,0,14000000,手足口病,34594,12,95.3055,0.0331
2014,0,15000000,登革热,1,0,0.004,0
2014,0,15000000,流行性感冒,2376,0,9.5131,0
2014,0,15000000,手足口病,17579,1,70.3833,0.004
2014,0,21000000,登革热,7,0,0.0159,0
2014,0,21000000,流行性感冒,1751,0,3.9886,0
2014,0,21000000,手足口病,33684,2,76.7289,0.0046
2014,0,22000000,登革热,1,0,0.0036,0
2014,0,22000000,流行性感冒,1063,0,3.8637,0
2014,0,22000000,手足口病,20515,4,74.5653,0.0145
2014,0,23000000,登革热,2,0,0.0052,0
2014,0,23000000,流行性感冒,796,2,2.0756,0.0052
2014,0,23000000,手足口病,13832,7,36.0676,0.0183
2014,0,31000000,登革热,8,0,0.0331,0
2014,0,31000000,流行性感冒,4872,0,20.1727,0
2014,0,31000000,手足口病,64688,3,267.8426,0.0124
2014,0,32000000,登革热,10,0,0.0126,0
2014,0,32000000,流行性感冒,3998,1,5.0356,0.0013
2014,0,32000000,手足口病,167143,5,210.5211,0.0063
2014,0,33000000,登革热,37,0,0.0673,0
2014,0,33000000,流行性感冒,9700,1,17.6428,0.0018
2014,0,33000000,手足口病,212536,14,386.5697,0.0255
2014,0,34000000,登革热,5,0,0.0083,0
2014,0,34000000,流行性感冒,9652,4,16.0072,0.0066
2014,0,34000000,手足口病,149785,25,248.4079,0.0415
2014,0,35000000,登革热,284,0,0.7525,0
2014,0,35000000,流行性感冒,8503,1,22.5305,0.0026
2014,0,35000000,手足口病,111446,6,295.2994,0.0159
2014,0,36000000,登革热,15,0,0.0332,0
2014,0,36000000,流行性感冒,8036,0,17.7703,0
2014,0,36000000,手足口病,60460,5,133.6975,0.0111
2014,0,37000000,登革热,10,0,0.0103,0
2014,0,37000000,流行性感冒,6153,2,6.3215,0.0021
2014,0,37000000,手足口病,118987,1,122.2462,0.001
2014,0,41000000,登革热,27,0,0.0287,0
2014,0,41000000,流行性感冒,15639,3,16.6136,0.0032
2014,0,41000000,手足口病,129087,45,137.1318,0.0478
2014,0,42000000,登革热,38,0,0.0655,0
2014,0,42000000,流行性感冒,5065,2,8.7343,0.0034
2014,0,42000000,手足口病,97270,14,167.7358,0.0241
2014,0,43000000,登革热,76,0,0.1136,0
2014,0,43000000,流行性感冒,10617,3,15.8685,0.0045
2014,0,43000000,手足口病,212792,42,318.0462,0.0628
2014,0,44000000,登革热,45189,6,42.4549,0.0056
2014,0,44000000,流行性感冒,50788,3,47.7151,0.0028
2014,0,44000000,手足口病,429483,61,403.4977,0.0573
2014,0,45000000,登革热,854,0,1.8097,0
2014,0,45000000,流行性感冒,5438,3,11.5236,0.0064
2014,0,45000000,手足口病,334989,142,709.8729,0.3009
2014,0,46000000,登革热,15,0,0.1675,0
2014,0,46000000,流行性感冒,863,0,9.6394,0
2014,0,46000000,手足口病,33561,8,374.866,0.0894
2014,0,50000000,登革热,24,0,0.0808,0
2014,0,50000000,流行性感冒,2084,0,7.0168,0
2014,0,50000000,手足口病,54347,19,182.9865,0.064
2014,0,51000000,登革热,23,0,0.0284,0
2014,0,51000000,流行性感冒,2171,2,2.6779,0.0025
2014,0,51000000,手足口病,95557,19,117.8697,0.0234
2014,0,52000000,登革热,2,0,0.0057,0
2014,0,52000000,流行性感冒,2274,1,6.493,0.0029
2014,0,52000000,手足口病,50882,21,145.285,0.06
2014,0,53000000,登革热,213,0,0.4545,0
2014,0,53000000,流行性感冒,1736,4,3.7042,0.0085
2014,0,53000000,手足口病,82630,5,176.3112,0.0107
2014,0,54000000,流行性感冒,133,0,4.2623,0
2014,0,54000000,手足口病,1078,0,34.5469,0
2014,0,61000000,登革热,4,0,0.0106,0
2014,0,61000000,流行性感冒,5344,0,14.1977,0
2014,0,61000000,手足口病,70215,20,186.5436,0.0531
2014,0,62000000,登革热,3,0,0.0116,0
2014,0,62000000,流行性感冒,6344,1,24.5684,0.0039
2014,0,62000000,手足口病,13179,0,51.0383,0
2014,0,63000000,流行性感冒,707,0,12.2363,0
2014,0,63000000,手足口病,2678,2,46.349,0.0346
2014,0,64000000,流行性感冒,1469,0,22.4553,0
2014,0,64000000,手足口病,5765,0,88.1242,0
2014,0,65000000,登革热,1,0,0.0044,0
2014,0,65000000,流行性感冒,2109,1,9.3141,0.0044
2014,0,65000000,手足口病,7451,1,32.9064,0.0044
2014,1,0,登革热,13,0,0.001,0
2014,1,0,流行性感冒,37334,14,2.7549,0.001
2014,1,0,手足口病,51003,3,3.7636,0.0002
2014,1,11000000,登革热,2,0,0.0095,0
2014,1,11000000,流行性感冒,2567,3,12.1383,0.0142
2014,1,11000000,手足口病,212,0,1.0025,0
2014,1,12000000,流行性感冒,408,1,2.7713,0.0068
2014,1,12000000,手足口病,68,0,0.4619,0
2014,1,13000000,流行性感冒,3425,0,4.6709,0
2014,1,13000000,手足口病,442,0,0.6028,0
2014,1,14000000,流行性感冒,1624,0,4.4741,0
2014,1,14000000,手足口病,172,0,0.4739,0
2014,1,15000000,流行性感冒,317,0,1.2692,0
2014,1,15000000,手足口病,89,0,0.3563,0
2014,1,21000000,流行性感冒,445,0,1.0137,0
2014,1,21000000,手足口病,58,0,0.1321,0
2014,1,22000000,流行性感冒,289,0,1.0504,0
2014,1,22000000,手足口病,27,0,0.0981,0
2014,1,23000000,流行性感冒,113,0,0.2947,0
2014,1,23000000,手足口病,21,0,0.0548,0
2014,1,31000000,登革热,0,0,0,0
2014,1,31000000,流行性感冒,1287,0,5.3289,0
2014,1,31000000,手足口病,849,0,3.5153,0
2014,1,32000000,流行性感冒,1088,0,1.3704,0
2014,1,32000000,手足口病,2484,0,3.1287,0
2014,1,33000000,流行性感冒,3550,1,6.4569,0.0018
2014,1,33000000,手足口病,3141,0,5.713,0
2014,1,34000000,流行性感冒,1603,1,2.6585,0.0017
2014,1,34000000,手足口病,4352,1,7.2175,0.0017
2014,1,35000000,登革热,4,0,0.0106,0
2014,1,35000000,流行性感冒,1518,1,4.0223,0.0026
2014,1,35000000,手足口病,3288,0,8.7122,0
2014,1,36000000,登革热,2,0,0.0044,0
2014,1,36000000,流行性感冒,1119,0,2.4745,0
2014,1,36000000,手足口病,2318,0,5.1259,0
2014,1,37000000,流行性感冒,1323,0,1.3592,0
2014,1,37000000,手足口病,907,0,0.9318,0
2014,1,41000000,流行性感冒,1952,0,2.0737,0
2014,1,41000000,手足口病,2920,0,3.102,0
2014,1,42000000,流行性感冒,781,2,1.3468,0.0034
2014,1,42000000,手足口病,2330,0,4.0179,0
2014,1,43000000,流行性感冒,1416,1,2.1164,0.0015
2014,1,43000000,手足口病,6044,0,9.0336,0
2014,1,44000000,登革热,2,0,0.0019,0
2014,1,44000000,流行性感冒,7419,0,6.9701,0
2014,1,44000000,手足口病,3754,0,3.5269,0
2014,1,45000000,流行性感冒,733,0,1.5533,0
2014,1,45000000,手足口病,8784,2,18.6141,0.0042
2014,1,46000000,流行性感冒,73,0,0.8154,0
2014,1,46000000,手足口病,369,0,4.1216,0
2014,1,50000000,流行性感冒,205,0,0.6902,0
2014,1,50000000,手足口病,1449,0,4.8788,0
2014,1,51000000,登革热,1,0,0.0012,0
2014,1,51000000,流行性感冒,250,1,0.3084,0.0012
2014,1,51000000,手足口病,3269,0,4.0323,0
2014,1,52000000,流行性感冒,403,1,1.1507,0.0029
2014,1,52000000,手足口病,878,0,2.507,0
2014,1,53000000,登革热,1,0,0.0021,0
2014,1,53000000,流行性感冒,372,2,0.7938,0.0043
2014,1,53000000,手足口病,2275,0,4.8543,0
2014,1,54000000,手足口病,3,0,0.0961,0
2014,1,61000000,流行性感冒,1104,0,2.933,0
2014,1,61000000,手足口病,387,0,1.0282,0
2014,1,62000000,登革热,1,0,0.0039,0
2014,1,62000000,流行性感冒,1091,0,4.2251,0
2014,1,62000000,手足口病,30,0,0.1162,0
2014,1,63000000,流行性感冒,61,0,1.0557,0
2014,1,63000000,手足口病,6,0,0.1038,0
2014,1,64000000,流行性感冒,400,0,6.1144,0
2014,1,64000000,手足口病,21,0,0.321,0
2014,1,65000000,流行性感冒,398,0,1.7577,0
2014,1,65000000,手足口病,56,0,0.2473,0
2014,2,0,登革热,9,0,0.0007,0
2014,2,0,流行性感冒,25306,19,1.8674,0.0014
2014,2,0,手足口病,40646,8,2.9993,0.0006
2014,2,11000000,登革热,1,0,0.0047,0
2014,2,11000000,流行性感冒,1093,1,5.1683,0.0047
2014,2,11000000,手足口病,313,0,1.48,0
2014,2,12000000,流行性感冒,252,0,1.7117,0
2014,2,12000000,手足口病,87,0,0.5909,0
2014,2,13000000,流行性感冒,2419,1,3.299,0.0014
2014,2,13000000,手足口病,287,0,0.3914,0
2014,2,14000000,流行性感冒,869,1,2.3941,0.0028
2014,2,14000000,手足口病,76,0,0.2094,0
2014,2,15000000,流行性感冒,153,0,0.6126,0
2014,2,15000000,手足口病,37,0,0.1481,0
2014,2,21000000,流行性感冒,211,0,0.4806,0
2014,2,21000000,手足口病,40,0,0.0911,0
2014,2,22000000,流行性感冒,129,0,0.4689,0
2014,2,22000000,手足口病,11,0,0.04,0
2014,2,23000000,流行性感冒,59,1,0.1538,0.0026
2014,2,23000000,手足口病,15,0,0.0391,0
2014,2,31000000,登革热,0,0,0,0
2014,2,31000000,流行性感冒,503,0,2.0827,0
2014,2,31000000,手足口病,989,0,4.095,0
2014,2,32000000,流行性感冒,511,1,0.6436,0.0013
2014,2,32000000,手足口病,2000,0,2.5191,0
2014,2,33000000,登革热,2,0,0.0036,0
2014,2,33000000,流行性感冒,1521,0,2.7665,0
2014,2,33000000,手足口病,2221,0,4.0397,0
2014,2,34000000,流行性感冒,1072,1,1.7778,0.0017
2014,2,34000000,手足口病,4431,0,7.3485,0
2014,2,35000000,登革热,2,0,0.0053,0
2014,2,35000000,流行性感冒,1109,0,2.9385,0
2014,2,35000000,手足口病,2750,0,7.2867,0
2014,2,36000000,流行性感冒,893,0,1.9747,0
2014,2,36000000,手足口病,2143,0,4.7389,0
2014,2,37000000,流行性感冒,692,2,0.711,0.0021
2014,2,37000000,手足口病,795,0,0.8168,0
2014,2,41000000,登革热,1,0,0.0011,0
