area_name,year,month,dis_name,case_num,death_num,ici_rate,mort_rate
西    藏,2013,6,HIV,18,4,0.56685,0.125966667
陕西省,2013,6,HIV,83,15,0.219883065,0.039737903
甘肃省,2013,6,HIV,74,2,0.28561791,0.007719403
青海省,2013,6,HIV,38,9,0.651428571,0.154285714
宁    夏,2013,6,HIV,48,5,0.725511111,0.075574074
新疆,2013,6,HIV,375,40,1.631469298,0.174023392
建设兵团,2013,6,HIV,76,2,2.78084,0.07318
全    国,2013,7,艾滋病,2885,1051,0.211313036,0.076980936
北京市,2013,7,艾滋病,88,8,0.408919149,0.037174468
天津市,2013,7,艾滋病,46,5,0.303216667,0.032958333
河北省,2013,7,艾滋病,52,5,0.070416667,0.006770833
山西省,2013,7,艾滋病,13,25,0.035657143,0.068571429
内蒙古,2013,7,艾滋病,2,6,0.007984615,0.023953846
辽宁省,2013,7,艾滋病,18,29,0.040988571,0.066037143
吉林省,2013,7,艾滋病,74,3,0.268951724,0.010903448
黑龙江省,2013,7,艾滋病,37,9,0.096508333,0.023475
上海市,2013,7,艾滋病,32,8,0.131878788,0.032969697
江苏省,2013,7,艾滋病,67,15,0.084186957,0.018847826
浙江省,2013,7,艾滋病,89,21,0.161624,0.038136
安徽省,2013,7,艾滋病,30,21,0.049346939,0.034542857
福建省,2013,7,艾滋病,17,0,0.044679487,0
江西省,2013,7,艾滋病,50,40,0.110064935,0.088051948
山东省,2013,7,艾滋病,37,2,0.037761765,0.002041176
河南省,2013,7,艾滋病,95,70,0.1007,0.0742
湖北省,2013,7,艾滋病,89,26,0.152989873,0.044693671
湖南省,2013,7,艾滋病,179,70,0.265643617,0.103882979
广东省,2013,7,艾滋病,247,26,0.230277043,0.024239689
广    西,2013,7,艾滋病,448,223,0.942370093,0.469081542
海南省,2013,7,艾滋病,10,18,0.110625,0.199125
重庆市,2013,7,艾滋病,112,45,0.374424615,0.150438462
四川省,2013,7,艾滋病,293,131,0.359971429,0.160942857
贵州省,2013,7,艾滋病,111,45,0.316452778,0.128291667
云南省,2013,7,艾滋病,347,117,0.736105488,0.248196951
西    藏,2013,7,艾滋病,3,7,0.0945,0.2205
陕西省,2013,7,艾滋病,55,0,0.145679487,0
甘肃省,2013,7,艾滋病,22,17,0.084822222,0.065544444
青海省,2013,7,艾滋病,48,2,0.8226,0.034275
宁    夏,2013,7,艾滋病,36,10,0.54432,0.1512
新疆,2013,7,艾滋病,123,45,0.535149194,0.19578629
建设兵团,2013,7,艾滋病,15,2,0.549,0.0732
全    国,2013,7,HIV,6375,775,0.466972768,0.056769238
北京市,2013,7,HIV,192,4,0.892387097,0.018591398
天津市,2013,7,HIV,73,11,0.481216,0.072512
河北省,2013,7,HIV,66,10,0.089367568,0.013540541
山西省,2013,7,HIV,42,8,0.11515814,0.021934884
内蒙古,2013,7,HIV,11,8,0.043918519,0.031940741
辽宁省,2013,7,HIV,190,1,0.432722513,0.002277487
吉林省,2013,7,HIV,74,16,0.268866667,0.058133333
黑龙江省,2013,7,HIV,131,9,0.341781148,0.023481148
上海市,2013,7,HIV,26,1,0.107187097,0.004122581
江苏省,2013,7,HIV,133,7,0.16708125,0.00879375
浙江省,2013,7,HIV,231,3,0.419390674,0.005446632
安徽省,2013,7,HIV,155,4,0.254888889,0.006577778
福建省,2013,7,HIV,147,2,0.386299038,0.005255769
江西省,2013,7,HIV,82,17,0.180559223,0.03743301
山东省,2013,7,HIV,203,5,0.207359732,0.005107383
河南省,2013,7,HIV,310,15,0.328462222,0.015893333
湖北省,2013,7,HIV,159,11,0.273377419,0.018912903
湖南省,2013,7,HIV,204,58,0.302826667,0.086097778
广东省,2013,7,HIV,446,41,0.415933605,0.038236049
广    西,2013,7,HIV,417,103,0.877141482,0.216656049
海南省,2013,7,HIV,9,3,0.099617143,0.033205714
重庆市,2013,7,HIV,265,38,0.885844482,0.127026756
四川省,2013,7,HIV,1052,165,1.292345302,0.202696744
贵州省,2013,7,HIV,350,70,0.99772846,0.199545692
云南省,2013,7,HIV,581,94,1.2325,0.199406196
西    藏,2013,7,HIV,45,3,1.417125,0.094475
陕西省,2013,7,HIV,158,10,0.418572581,0.026491935
甘肃省,2013,7,HIV,157,3,0.605973134,0.011579104
青海省,2013,7,HIV,87,10,1.491428572,0.171428571
宁    夏,2013,7,HIV,50,10,0.755740741,0.151148148
新疆,2013,7,HIV,292,32,1.27037076,0.139218713
建设兵团,2013,7,HIV,37,3,1.35383,0.10977
全    国,2013,8,艾滋病,2867,1045,0.209994619,0.076541464
北京市,2013,8,艾滋病,13,4,0.060408511,0.018587234
天津市,2013,8,艾滋病,59,10,0.388908333,0.065916667
河北省,2013,8,艾滋病,30,20,0.040625,0.027083333
山西省,2013,8,艾滋病,26,10,0.071314286,0.027428571
内蒙古,2013,8,艾滋病,43,14,0.171669231,0.055892308
辽宁省,2013,8,艾滋病,66,10,0.150291429,0.022771429
吉林省,2013,8,艾滋病,47,1,0.17082069,0.003634483
黑龙江省,2013,8,艾滋病,53,12,0.138241667,0.0313
上海市,2013,8,艾滋病,12,15,0.049454545,0.061818182
江苏省,2013,8,艾滋病,27,40,0.033926087,0.05026087
浙江省,2013,8,艾滋病,91,6,0.165256,0.010896
安徽省,2013,8,艾滋病,63,24,0.103628571,0.039477551
福建省,2013,8,艾滋病,32,4,0.084102564,0.010512821
江西省,2013,8,艾滋病,86,39,0.189311688,0.085850649
山东省,2013,8,艾滋病,31,7,0.031638235,0.007144118
河南省,2013,8,艾滋病,124,54,0.13144,0.05724
湖北省,2013,8,艾滋病,109,36,0.18736962,0.061883544
湖南省,2013,8,艾滋病,191,74,0.283452128,0.109819149
广东省,2013,8,艾滋病,248,36,0.231209339,0.033562646
广    西,2013,8,艾滋病,411,227,0.86454042,0.477495561
海南省,2013,8,艾滋病,15,14,0.1659375,0.154875
重庆市,2013,8,艾滋病,148,27,0.494775385,0.090263077
四川省,2013,8,艾滋病,324,120,0.398057143,0.147428571
贵州省,2013,8,艾滋病,98,52,0.279390741,0.148248148
云南省,2013,8,艾滋病,332,95,0.704285366,0.201527439
西    藏,2013,8,艾滋病,24,3,0.756,0.0945
陕西省,2013,8,艾滋病,8,5,0.021189744,0.01324359
甘肃省,2013,8,艾滋病,5,25,0.019277778,0.096388889
青海省,2013,8,艾滋病,9,12,0.1542375,0.20565
宁    夏,2013,8,艾滋病,3,13,0.04536,0.19656
新疆,2013,8,艾滋病,138,36,0.60041129,0.156629032
建设兵团,2013,8,艾滋病,1,0,0.0366,0
全    国,2013,8,HIV,6691,783,0.490119967,0.057355244
北京市,2013,8,HIV,192,0,0.892387097,0
天津市,2013,8,HIV,49,6,0.323008,0.039552
河北省,2013,8,HIV,111,0,0.1503,0
山西省,2013,8,HIV,10,15,0.027418605,0.041127907
内蒙古,2013,8,HIV,116,14,0.463140741,0.055896296
辽宁省,2013,8,HIV,210,22,0.478272251,0.050104712
吉林省,2013,8,HIV,120,5,0.436,0.018166667
黑龙江省,2013,8,HIV,106,4,0.276555738,0.010436066
上海市,2013,8,HIV,35,9,0.144290323,0.037103226
江苏省,2013,8,HIV,258,7,0.3241125,0.00879375
浙江省,2013,8,HIV,150,16,0.272331606,0.029048705
安徽省,2013,8,HIV,155,7,0.254888889,0.011511111
福建省,2013,8,HIV,127,8,0.333741346,0.021023077
江西省,2013,8,HIV,70,5,0.154135922,0.011009709
山东省,2013,8,HIV,204,14,0.208381208,0.014300671
河南省,2013,8,HIV,260,6,0.275484444,0.006357333
湖北省,2013,8,HIV,85,18,0.146145161,0.030948387
湖南省,2013,8,HIV,298,47,0.442364444,0.069768889
广东省,2013,8,HIV,580,32,0.540900204,0.02984277
广    西,2013,8,HIV,380,100,0.79931358,0.210345679
海南省,2013,8,HIV,64,6,0.708388571,0.066411429
重庆市,2013,8,HIV,354,36,1.183354515,0.120341137
四川省,2013,8,HIV,1146,175,1.407821023,0.214981395
贵州省,2013,8,HIV,389,46,1.108903917,0.131130026
云南省,2013,8,HIV,540,105,1.145524957,0.222740964
西    藏,2013,8,HIV,14,7,0.440883333,0.220441667
陕西省,2013,8,HIV,176,1,0.466258064,0.002649194
甘肃省,2013,8,HIV,60,9,0.23158209,0.034737313
青海省,2013,8,HIV,0,11,0,0.188571429
宁    夏,2013,8,HIV,57,12,0.861544444,0.181377778
新疆,2013,8,HIV,347,39,1.509652924,0.169672807
建设兵团,2013,8,HIV,28,1,1.02452,0.03659
全    国,2013,9,艾滋病,2897,921,0.212191981,0.067459032
北京市,2013,9,艾滋病,60,14,0.278808511,0.065055319
天津市,2013,9,艾滋病,28,7,0.184566667,0.046141667
河北省,2013,9,艾滋病,17,16,0.023020833,0.021666667
山西省,2013,9,艾滋病,11,6,0.030171429,0.016457143
内蒙古,2013,9,艾滋病,20,19,0.079846154,0.075853846
辽宁省,2013,9,艾滋病,20,19,0.045542857,0.043265714
吉林省,2013,9,艾滋病,20,16,0.072689655,0.058151724
黑龙江省,2013,9,艾滋病,36,5,0.0939,0.013041667
上海市,2013,9,艾滋病,37,11,0.152484848,0.045333333
江苏省,2013,9,艾滋病,24,13,0.030156522,0.016334783
浙江省,2013,9,艾滋病,108,2,0.196128,0.003632
安徽省,2013,9,艾滋病,40,10,0.065795918,0.01644898
福建省,2013,9,艾滋病,46,0,0.120897436,0
江西省,2013,9,艾滋病,43,38,0.094655844,0.083649351
山东省,2013,9,艾滋病,23,13,0.023473529,0.013267647
河南省,2013,9,艾滋病,147,55,0.15582,0.0583
湖北省,2013,9,艾滋病,131,3,0.225187342,0.005156962
湖南省,2013,9,艾滋病,193,56,0.286420213,0.083106383
广东省,2013,9,艾滋病,257,39,0.2396,0.036359533
广    西,2013,9,艾滋病,447,205,0.940266589,0.431218458
海南省,2013,9,艾滋病,26,13,0.287625,0.1438125
重庆市,2013,9,艾滋病,117,27,0.39114,0.090263077
四川省,2013,9,艾滋病,304,115,0.373485714,0.141285714
贵州省,2013,9,艾滋病,101,43,0.287943519,0.122589815
云南省,2013,9,艾滋病,311,98,0.659737195,0.207891463
西    藏,2013,9,艾滋病,7,8,0.2205,0.252
陕西省,2013,9,艾滋病,46,5,0.121841026,0.01324359
甘肃省,2013,9,艾滋病,50,18,0.192777778,0.0694
青海省,2013,9,艾滋病,42,7,0.719775,0.1199625
宁    夏,2013,9,艾滋病,14,9,0.21168,0.13608
新疆,2013,9,艾滋病,162,28,0.704830645,0.121822581
建设兵团,2013,9,艾滋病,9,3,0.3294,0.1098
全    国,2013,9,HIV,6497,701,0.475909345,0.051348692
北京市,2013,9,HIV,231,4,1.073653226,0.018591398
天津市,2013,9,HIV,20,6,0.13184,0.039552
河北省,2013,9,HIV,201,3,0.272164865,0.004062162
山西省,2013,9,HIV,94,4,0.257734884,0.010967442
内蒙古,2013,9,HIV,75,3,0.299444444,0.011977778
辽宁省,2013,9,HIV,209,12,0.475994764,0.027329843
吉林省,2013,9,HIV,149,1,0.541366667,0.003633333
黑龙江省,2013,9,HIV,114,0,0.297427869,0
上海市,2013,9,HIV,138,6,0.568916129,0.024735484
江苏省,2013,9,HIV,262,0,0.3291375,0
浙江省,2013,9,HIV,178,21,0.323166839,0.038126425
安徽省,2013,9,HIV,99,1,0.1628,0.001644444
福建省,2013,9,HIV,165,9,0.433600962,0.023650962
江西省,2013,9,HIV,45,7,0.099087379,0.015413592
山东省,2013,9,HIV,140,20,0.143006711,0.02042953
河南省,2013,9,HIV,200,16,0.211911111,0.016952889
湖北省,2013,9,HIV,182,14,0.312922581,0.024070968
湖南省,2013,9,HIV,293,50,0.434942222,0.074222222
广东省,2013,9,HIV,472,44,0.440180856,0.041033809
广    西,2013,9,HIV,427,81,0.898176049,0.17038
海南省,2013,9,HIV,9,4,0.099617143,0.044274286
重庆市,2013,9,HIV,324,44,1.083070234,0.147083612
四川省,2013,9,HIV,913,152,1.121588651,0.186726698
贵州省,2013,9,HIV,336,59,0.957819321,0.168188512
云南省,2013,9,HIV,595,92,1.262198795,0.195163511
西    藏,2013,9,HIV,63,2,1.983975,0.062983333
陕西省,2013,9,HIV,93,6,0.246375,0.015895161
甘肃省,2013,9,HIV,27,2,0.10421194,0.007719403
青海省,2013,9,HIV,7,2,0.12,0.034285714
宁    夏,2013,9,HIV,68,5,1.027807407,0.075574074
新疆,2013,9,HIV,343,30,1.492250585,0.130517544
建设兵团,2013,9,HIV,25,1,0.91475,0.03659
全    国,2013,10,艾滋病,2900,955,0.212411718,0.069949376
北京市,2013,10,艾滋病,68,8,0.315982979,0.037174468
天津市,2013,10,艾滋病,4,28,0.026366667,0.184566667
河北省,2013,10,艾滋病,28,3,0.037916667,0.0040625
山西省,2013,10,艾滋病,8,13,0.021942857,0.035657143
内蒙古,2013,10,艾滋病,2,7,0.007984615,0.027946154
辽宁省,2013,10,艾滋病,80,2,0.182171429,0.004554286
吉林省,2013,10,艾滋病,40,11,0.14537931,0.03997931
黑龙江省,2013,10,艾滋病,47,10,0.122591667,0.026083333
上海市,2013,10,艾滋病,12,6,0.049454545,0.024727273
江苏省,2013,10,艾滋病,31,8,0.038952174,0.010052174
浙江省,2013,10,艾滋病,110,4,0.19976,0.007264
安徽省,2013,10,艾滋病,33,6,0.054281633,0.009869388
福建省,2013,10,艾滋病,13,0,0.034166667,0
江西省,2013,10,艾滋病,69,38,0.15188961,0.083649351
山东省,2013,10,艾滋病,44,6,0.044905882,0.006123529
河南省,2013,10,艾滋病,106,75,0.11236,0.0795
湖北省,2013,10,艾滋病,96,9,0.165022785,0.015470886
湖南省,2013,10,艾滋病,214,78,0.317585106,0.115755319
广东省,2013,10,艾滋病,257,29,0.2396,0.027036576
广    西,2013,10,艾滋病,434,224,0.912921028,0.471185047
海南省,2013,10,艾滋病,33,15,0.3650625,0.1659375
重庆市,2013,10,艾滋病,116,38,0.387796923,0.127036923
四川省,2013,10,艾滋病,316,96,0.388228571,0.117942857
贵州省,2013,10,艾滋病,88,48,0.250881481,0.136844444
云南省,2013,10,艾滋病,343,99,0.727620122,0.210012805
西    藏,2013,10,艾滋病,41,2,1.2915,0.063
陕西省,2013,10,艾滋病,51,11,0.135084615,0.029135897
甘肃省,2013,10,艾滋病,13,9,0.050122222,0.0347
青海省,2013,10,艾滋病,49,14,0.8397375,0.239925
宁    夏,2013,10,艾滋病,13,5,0.19656,0.0756
新疆,2013,10,艾滋病,135,50,0.587358871,0.217540323
建设兵团,2013,10,艾滋病,6,3,0.2196,0.1098
全    国,2013,10,HIV,6150,744,0.450491376,0.054498469
北京市,2013,10,HIV,114,13,0.529854839,0.060422043
天津市,2013,10,HIV,10,4,0.06592,0.026368
河北省,2013,10,HIV,123,18,0.166548649,0.024372973
山西省,2013,10,HIV,45,5,0.123383721,0.013709302
内蒙古,2013,10,HIV,37,8,0.147725926,0.031940741
辽宁省,2013,10,HIV,201,13,0.457774869,0.02960733
吉林省,2013,10,HIV,19,5,0.069033333,0.018166667
黑龙江省,2013,10,HIV,56,9,0.146104918,0.023481148
上海市,2013,10,HIV,140,4,0.57716129,0.016490323
江苏省,2013,10,HIV,240,11,0.3015,0.01381875
浙江省,2013,10,HIV,172,9,0.312273575,0.016339896
安徽省,2013,10,HIV,42,6,0.069066667,0.009866667
福建省,2013,10,HIV,114,16,0.299578846,0.042046154
江西省,2013,10,HIV,70,11,0.154135922,0.024221359
山东省,2013,10,HIV,205,2,0.209402685,0.002042953
河南省,2013,10,HIV,263,13,0.278663111,0.013774222
湖北省,2013,10,HIV,115,1,0.197725806,0.001719355
湖南省,2013,10,HIV,261,48,0.38744,0.071253333
广东省,2013,10,HIV,466,20,0.434585336,0.018651731
广    西,2013,10,HIV,340,96,0.715175309,0.201931852
海南省,2013,10,HIV,70,3,0.7748,0.033205714
重庆市,2013,10,HIV,281,40,0.939329431,0.133712375
四川省,2013,10,HIV,1096,170,1.346397767,0.20883907
贵州省,2013,10,HIV,342,54,0.974923238,0.153935248
云南省,2013,10,HIV,582,95,1.234621343,0.201527539
西    藏,2013,10,HIV,70,7,2.204416667,0.220441667
陕西省,2013,10,HIV,161,7,0.426520161,0.018544355
甘肃省,2013,10,HIV,91,1,0.351232836,0.003859701
青海省,2013,10,HIV,36,5,0.617142857,0.085714286
宁    夏,2013,10,HIV,3,13,0.045344444,0.196492593
新疆,2013,10,HIV,298,29,1.296474269,0.126166959
建设兵团,2013,10,HIV,87,8,3.18333,0.29272
全    国,2013,11,艾滋病,2821,960,0.206625329,0.070315603
北京市,2013,11,艾滋病,56,5,0.260221277,0.023234043
天津市,2013,11,艾滋病,17,3,0.112058333,0.019775
河北省,2013,11,艾滋病,11,21,0.014895833,0.0284375
山西省,2013,11,艾滋病,12,13,0.032914286,0.035657143
内蒙古,2013,11,艾滋病,8,1,0.031938462,0.003992308
辽宁省,2013,11,艾滋病,59,4,0.134351429,0.009108571
吉林省,2013,11,艾滋病,45,9,0.163551724,0.032710345
黑龙江省,2013,11,艾滋病,19,1,0.049558333,0.002608333
上海市,2013,11,艾滋病,14,5,0.05769697,0.020606061
江苏省,2013,11,艾滋病,93,12,0.116856522,0.015078261
浙江省,2013,11,艾滋病,100,18,0.1816,0.032688
安徽省,2013,11,艾滋病,64,13,0.105273469,0.021383673
福建省,2013,11,艾滋病,66,5,0.173461538,0.013141026
江西省,2013,11,艾滋病,76,25,0.167298701,0.055032468
山东省,2013,11,艾滋病,1,22,0.001020588,0.022452941
河南省,2013,11,艾滋病,139,65,0.14734,0.0689
湖北省,2013,11,艾滋病,88,22,0.151270886,0.037817722
湖南省,2013,11,艾滋病,174,46,0.258223404,0.068265957
广东省,2013,11,艾滋病,265,60,0.247058366,0.055937743
广    西,2013,11,艾滋病,381,229,0.80143528,0.48170257
海南省,2013,11,艾滋病,10,7,0.110625,0.0774375
重庆市,2013,11,艾滋病,143,35,0.47806,0.117007692
四川省,2013,11,艾滋病,314,126,0.385771429,0.1548
贵州省,2013,11,艾滋病,92,46,0.262285185,0.131142593
云南省,2013,11,艾滋病,332,85,0.704285366,0.180314024
西    藏,2013,11,艾滋病,6,7,0.189,0.2205
陕西省,2013,11,艾滋病,43,7,0.113894872,0.018541026
甘肃省,2013,11,艾滋病,16,8,0.061688889,0.030844444
青海省,2013,11,艾滋病,15,6,0.2570625,0.102825
宁    夏,2013,11,艾滋病,20,2,0.3024,0.03024
新疆,2013,11,艾滋病,136,49,0.591709677,0.213189516
建设兵团,2013,11,艾滋病,6,3,0.2196,0.1098
全    国,2013,11,HIV,6606,729,0.483893664,0.053399709
北京市,2013,11,HIV,291,6,1.352524193,0.027887097
天津市,2013,11,HIV,8,0,0.052736,0
河北省,2013,11,HIV,65,0,0.088013514,0
山西省,2013,11,HIV,42,2,0.11515814,0.005483721
内蒙古,2013,11,HIV,59,12,0.235562963,0.047911111
辽宁省,2013,11,HIV,207,3,0.471439791,0.006832461
吉林省,2013,11,HIV,95,2,0.345166667,0.007266667
黑龙江省,2013,11,HIV,88,8,0.229593443,0.020872131
上海市,2013,11,HIV,103,10,0.424625806,0.041225806
江苏省,2013,11,HIV,179,3,0.22486875,0.00376875
浙江省,2013,11,HIV,161,6,0.292302591,0.010893264
安徽省,2013,11,HIV,101,2,0.166088889,0.003288889
福建省,2013,11,HIV,88,3,0.231253846,0.007883654
江西省,2013,11,HIV,72,9,0.158539806,0.019817476
山东省,2013,11,HIV,152,9,0.15526443,0.009193289
河南省,2013,11,HIV,195,23,0.206613333,0.024369778
湖北省,2013,11,HIV,148,12,0.254464516,0.020632258
湖南省,2013,11,HIV,224,56,0.332515556,0.083128889
广东省,2013,11,HIV,522,28,0.486810184,0.026112424
广    西,2013,11,HIV,408,99,0.85821037,0.208242222
海南省,2013,11,HIV,108,3,1.195405714,0.033205714
重庆市,2013,11,HIV,321,46,1.073041806,0.153769231
四川省,2013,11,HIV,1114,172,1.36851014,0.211296
贵州省,2013,11,HIV,455,68,1.297046998,0.193844386
云南省,2013,11,HIV,582,87,1.234621343,0.184556799
西    藏,2013,11,HIV,25,1,0.787291667,0.031491667
陕西省,2013,11,HIV,103,10,0.272866935,0.026491935
甘肃省,2013,11,HIV,132,1,0.509480597,0.003859701
青海省,2013,11,HIV,144,3,2.468571429,0.051428571
宁    夏,2013,11,HIV,2,3,0.03022963,0.045344444
新疆,2013,11,HIV,294,41,1.27907193,0.178373977
建设兵团,2013,11,HIV,118,1,4.31762,0.03659
全    国,2013,12,艾滋病,2812,1011,0.205966121,0.074051119
北京市,2013,12,艾滋病,40,6,0.18587234,0.027880851
天津市,2013,12,艾滋病,8,1,0.052733333,0.006591667
河北省,2013,12,艾滋病,60,12,0.08125,0.01625
山西省,2013,12,艾滋病,14,12,0.0384,0.032914286
内蒙古,2013,12,艾滋病,2,15,0.007984615,0.059884615
辽宁省,2013,12,艾滋病,33,2,0.075145714,0.004554286
吉林省,2013,12,艾滋病,62,24,0.225337931,0.087227586
黑龙江省,2013,12,艾滋病,6,12,0.01565,0.0313
上海市,2013,12,艾滋病,42,2,0.173090909,0.008242424
江苏省,2013,12,艾滋病,55,29,0.069108696,0.03643913
浙江省,2013,12,艾滋病,73,8,0.132568,0.014528
安徽省,2013,12,艾滋病,68,1,0.111853061,0.001644898
福建省,2013,12,艾滋病,55,11,0.144551282,0.028910256
江西省,2013,12,艾滋病,90,37,0.198116883,0.081448052
山东省,2013,12,艾滋病,12,13,0.012247059,0.013267647
河南省,2013,12,艾滋病,152,82,0.16112,0.08692
湖北省,2013,12,艾滋病,47,7,0.080792405,0.012032911
湖南省,2013,12,艾滋病,205,64,0.304228723,0.094978723
广东省,2013,12,艾滋病,255,31,0.237735409,0.028901167
广    西,2013,12,艾滋病,417,231,0.877161449,0.485909579
海南省,2013,12,艾滋病,11,15,0.1216875,0.1659375
重庆市,2013,12,艾滋病,144,33,0.481403077,0.110321538
四川省,2013,12,艾滋病,316,114,0.388228571,0.140057143
贵州省,2013,12,艾滋病,104,48,0.296496296,0.136844444
云南省,2013,12,艾滋病,316,106,0.670343902,0.224862195
西    藏,2013,12,艾滋病,20,0,0.63,0
陕西省,2013,12,艾滋病,38,16,0.100651282,0.042379487
甘肃省,2013,12,艾滋病,3,15,0.011566667,0.057833333
青海省,2013,12,艾滋病,20,1,0.34275,0.0171375
宁    夏,2013,12,艾滋病,16,18,0.24192,0.27216
新疆,2013,12,艾滋病,120,35,0.522096774,0.152278226
建设兵团,2013,12,艾滋病,8,10,0.2928,0.366
全    国,2013,12,HIV,6484,737,0.474957087,0.053985715
北京市,2013,12,HIV,186,6,0.8645,0.027887097
天津市,2013,12,HIV,47,10,0.309824,0.06592
河北省,2013,12,HIV,221,5,0.299245946,0.00677027
山西省,2013,12,HIV,80,7,0.219348837,0.019193023
内蒙古,2013,12,HIV,18,7,0.071866667,0.027948148
辽宁省,2013,12,HIV,138,8,0.314293194,0.018219895
吉林省,2013,12,HIV,124,9,0.450533333,0.0327
黑龙江省,2013,12,HIV,230,0,0.60007377,0
上海市,2013,12,HIV,41,12,0.169025806,0.049470968
江苏省,2013,12,HIV,219,4,0.27511875,0.005025
浙江省,2013,12,HIV,253,8,0.459332642,0.014524352
安徽省,2013,12,HIV,54,14,0.0888,0.023022222
福建省,2013,12,HIV,63,3,0.165556731,0.007883654
江西省,2013,12,HIV,75,11,0.165145631,0.024221359
山东省,2013,12,HIV,170,5,0.173651007,0.005107383
河南省,2013,12,HIV,233,26,0.246876444,0.027548444
湖北省,2013,12,HIV,110,15,0.189129032,0.025790323
湖南省,2013,12,HIV,311,41,0.461662222,0.060862222
广东省,2013,12,HIV,509,24,0.474686558,0.022382077
广    西,2013,12,HIV,368,83,0.774072099,0.174586914
海南省,2013,12,HIV,125,6,1.383571428,0.066411429
重庆市,2013,12,HIV,286,50,0.956043478,0.167140468
四川省,2013,12,HIV,996,162,1.223551256,0.199011349
贵州省,2013,12,HIV,371,69,1.057592167,0.196695039
云南省,2013,12,HIV,599,90,1.270684165,0.190920826
西    藏,2013,12,HIV,71,2,2.235908333,0.062983333
陕西省,2013,12,HIV,94,8,0.249024194,0.021193548
甘肃省,2013,12,HIV,90,10,0.347373134,0.038597015
青海省,2013,12,HIV,25,2,0.428571429,0.034285714
宁    夏,2013,12,HIV,1,5,0.015114815,0.075574074
新疆,2013,12,HIV,327,29,1.422641228,0.126166959
建设兵团,2013,12,HIV,49,6,1.79291,0.21954
全    国,2014,1,艾滋病,2860,1008,0.209481901,0.073831383
北京市,2014,1,艾滋病,42,6,0.195165957,0.027880851
天津市,2014,1,艾滋病,9,21,0.059325,0.138425
河北省,2014,1,艾滋病,11,9,0.014895833,0.0121875
山西省,2014,1,艾滋病,6,13,0.016457143,0.035657143
内蒙古,2014,1,艾滋病,14,17,0.055892308,0.067869231
辽宁省,2014,1,艾滋病,30,4,0.068314286,0.009108571
吉林省,2014,1,艾滋病,60,6,0.218068966,0.021806897
黑龙江省,2014,1,艾滋病,43,19,0.112158333,0.049558333
上海市,2014,1,艾滋病,28,6,0.115393939,0.024727273
江苏省,2014,1,艾滋病,15,7,0.018847826,0.008795652
浙江省,2014,1,艾滋病,120,21,0.21792,0.038136
安徽省,2014,1,艾滋病,34,13,0.055926531,0.021383673
福建省,2014,1,艾滋病,60,4,0.157692308,0.010512821
江西省,2014,1,艾滋病,84,33,0.184909091,0.072642857
山东省,2014,1,艾滋病,49,7,0.050008824,0.007144118
河南省,2014,1,艾滋病,140,71,0.1484,0.07526
湖北省,2014,1,艾滋病,70,11,0.120329114,0.018908861
湖南省,2014,1,艾滋病,197,76,0.292356383,0.112787234
广东省,2014,1,艾滋病,262,47,0.244261479,0.043817899
广    西,2014,1,艾滋病,463,236,0.973922663,0.496427103
海南省,2014,1,艾滋病,24,1,0.2655,0.0110625
重庆市,2014,1,艾滋病,153,30,0.511490769,0.100292308
四川省,2014,1,艾滋病,308,110,0.3784,0.135142857
贵州省,2014,1,艾滋病,97,44,0.276539815,0.125440741
云南省,2014,1,艾滋病,311,108,0.659737195,0.229104878
西    藏,2014,1,艾滋病,28,6,0.882,0.189
陕西省,2014,1,艾滋病,57,3,0.150976923,0.007946154
甘肃省,2014,1,艾滋病,1,11,0.003855556,0.042411111
青海省,2014,1,艾滋病,18,16,0.308475,0.2742
宁    夏,2014,1,艾滋病,16,6,0.24192,0.09072
新疆,2014,1,艾滋病,103,35,0.448133065,0.152278226
建设兵团,2014,1,艾滋病,7,11,0.2562,0.4026
全    国,2014,1,HIV,6399,766,0.468730783,0.056109983
北京市,2014,1,HIV,134,4,0.622811828,0.018591398
天津市,2014,1,HIV,28,4,0.184576,0.026368
河北省,2014,1,HIV,109,2,0.147591892,0.002708108
山西省,2014,1,HIV,65,8,0.17822093,0.021934884
内蒙古,2014,1,HIV,39,7,0.155711111,0.027948148
辽宁省,2014,1,HIV,166,26,0.378062827,0.05921466
吉林省,2014,1,HIV,139,7,0.505033333,0.025433333
黑龙江省,2014,1,HIV,58,13,0.151322951,0.033917213
上海市,2014,1,HIV,162,2,0.667858064,0.008245161
江苏省,2014,1,HIV,181,5,0.22738125,0.00628125
浙江省,2014,1,HIV,198,2,0.35947772,0.003631088
安徽省,2014,1,HIV,19,0,0.031244444,0
福建省,2014,1,HIV,42,15,0.110371154,0.039418269
江西省,2014,1,HIV,211,20,0.464609709,0.044038835
山东省,2014,1,HIV,198,15,0.202252349,0.015322148
河南省,2014,1,HIV,155,13,0.164231111,0.013774222
湖北省,2014,1,HIV,219,11,0.37653871,0.018912903
湖南省,2014,1,HIV,171,46,0.25384,0.068284444
广东省,2014,1,HIV,464,40,0.432720163,0.037303462
广    西,2014,1,HIV,423,94,0.889762222,0.197724938
海南省,2014,1,HIV,75,9,0.830142857,0.099617143
重庆市,2014,1,HIV,252,37,0.84238796,0.123683946
四川省,2014,1,HIV,1054,169,1.294802233,0.207610605
贵州省,2014,1,HIV,461,58,1.314150914,0.165337859
