year,month,reg_id,dis_name,pro_name,case_num,dea_num,inci_rate,mort_rate
2015,4,34000000,流行性感冒,散居儿童,122,0,0.2006,0
2015,4,34000000,流行性感冒,学生,99,0,0.1628,0
2015,4,34000000,流行性感冒,教师,6,0,0.0099,0
2015,4,34000000,流行性感冒,餐饮食品业,4,0,0.0066,0
2015,4,34000000,流行性感冒,商业服务,13,0,0.0214,0
2015,4,34000000,流行性感冒,医务人员,15,0,0.0247,0
2015,4,34000000,流行性感冒,工人,13,0,0.0214,0
2015,4,34000000,流行性感冒,民工,3,0,0.0049,0
2015,4,34000000,流行性感冒,农民,328,0,0.5392,0
2015,4,34000000,流行性感冒,干部职员,4,0,0.0066,0
2015,4,34000000,流行性感冒,离退人员,20,0,0.0329,0
2015,4,34000000,流行性感冒,家务及待业,41,0,0.0674,0
2015,4,34000000,流行性感冒,不详,8,0,0.0132,0
2015,4,34000000,流行性感冒,其它,9,0,0.0148,0
2015,4,34000000,手足口病,幼托儿童,2624,0,4.3137,0
2015,4,34000000,手足口病,散居儿童,12842,0,21.1116,0
2015,4,34000000,手足口病,学生,264,0,0.434,0
2015,4,34000000,手足口病,教师,1,0,0.0016,0
2015,4,34000000,手足口病,餐饮食品业,1,0,0.0016,0
2015,4,34000000,手足口病,商业服务,1,0,0.0016,0
2015,4,34000000,手足口病,农民,8,0,0.0132,0
2015,4,34000000,手足口病,家务及待业,3,0,0.0049,0
2015,5,34000000,登革热,干部职员,1,0,0.0016,0
2015,5,34000000,流行性感冒,幼托儿童,75,0,0.1233,0
2015,5,34000000,流行性感冒,散居儿童,112,0,0.1841,0
2015,5,34000000,流行性感冒,学生,95,0,0.1562,0
2015,5,34000000,流行性感冒,教师,2,0,0.0033,0
2015,5,34000000,流行性感冒,公共场所服务员,1,0,0.0016,0
2015,5,34000000,流行性感冒,商业服务,9,0,0.0148,0
2015,5,34000000,流行性感冒,医务人员,4,0,0.0066,0
2015,5,34000000,流行性感冒,工人,10,0,0.0164,0
2015,5,34000000,流行性感冒,民工,2,0,0.0033,0
2015,5,34000000,流行性感冒,农民,283,0,0.4652,0
2015,5,34000000,流行性感冒,渔(船)民,1,0,0.0016,0
2015,5,34000000,流行性感冒,干部职员,8,0,0.0132,0
2015,5,34000000,流行性感冒,离退人员,23,0,0.0378,0
2015,5,34000000,流行性感冒,家务及待业,26,0,0.0427,0
2015,5,34000000,流行性感冒,不详,6,0,0.0099,0
2015,5,34000000,流行性感冒,其它,8,0,0.0132,0
2015,5,34000000,手足口病,幼托儿童,3694,0,6.0728,0
2015,5,34000000,手足口病,散居儿童,15325,0,25.1936,0
2015,5,34000000,手足口病,学生,522,1,0.8581,0.0016
2015,5,34000000,手足口病,教师,1,0,0.0016,0
2015,5,34000000,手足口病,餐饮食品业,1,0,0.0016,0
2015,5,34000000,手足口病,商业服务,5,0,0.0082,0
2015,5,34000000,手足口病,医务人员,1,0,0.0016,0
2015,5,34000000,手足口病,工人,5,0,0.0082,0
2015,5,34000000,手足口病,农民,11,0,0.0181,0
2015,5,34000000,手足口病,离退人员,1,0,0.0016,0
2015,5,34000000,手足口病,家务及待业,9,0,0.0148,0
2015,5,34000000,手足口病,不详,3,0,0.0049,0
2015,5,34000000,手足口病,其它,6,0,0.0099,0
2015,6,34000000,登革热,农民,1,0,0.0016,0
2015,6,34000000,流行性感冒,幼托儿童,49,0,0.0806,0
2015,6,34000000,流行性感冒,散居儿童,66,0,0.1085,0
2015,6,34000000,流行性感冒,学生,102,0,0.1677,0
2015,6,34000000,流行性感冒,教师,1,0,0.0016,0
2015,6,34000000,流行性感冒,餐饮食品业,1,0,0.0016,0
2015,6,34000000,流行性感冒,公共场所服务员,3,0,0.0049,0
2015,6,34000000,流行性感冒,商业服务,9,0,0.0148,0
2015,6,34000000,流行性感冒,医务人员,11,0,0.0181,0
2015,6,34000000,流行性感冒,工人,11,0,0.0181,0
2015,6,34000000,流行性感冒,民工,1,0,0.0016,0
2015,6,34000000,流行性感冒,农民,223,0,0.3666,0
2015,6,34000000,流行性感冒,牧民,1,0,0.0016,0
2015,6,34000000,流行性感冒,渔(船)民,1,0,0.0016,0
2015,6,34000000,流行性感冒,干部职员,6,0,0.0099,0
2015,6,34000000,流行性感冒,离退人员,27,0,0.0444,0
2015,6,34000000,流行性感冒,家务及待业,43,0,0.0707,0
2015,6,34000000,流行性感冒,不详,18,0,0.0296,0
2015,6,34000000,流行性感冒,其它,9,0,0.0148,0
2015,6,34000000,手足口病,幼托儿童,2596,0,4.2677,0
2015,6,34000000,手足口病,散居儿童,10750,3,17.6725,0.0049
2015,6,34000000,手足口病,学生,407,0,0.6691,0
2015,6,34000000,手足口病,教师,1,0,0.0016,0
2015,6,34000000,手足口病,商业服务,6,0,0.0099,0
2015,6,34000000,手足口病,医务人员,1,0,0.0016,0
2015,6,34000000,手足口病,工人,1,0,0.0016,0
2015,6,34000000,手足口病,农民,6,0,0.0099,0
2015,6,34000000,手足口病,干部职员,1,0,0.0016,0
2015,6,34000000,手足口病,家务及待业,11,0,0.0181,0
2015,6,34000000,手足口病,其它,3,0,0.0049,0
2015,7,34000000,流行性感冒,幼托儿童,86,0,0.1414,0
2015,7,34000000,流行性感冒,散居儿童,353,1,0.5803,0.0016
2015,7,34000000,流行性感冒,学生,189,0,0.3107,0
2015,7,34000000,流行性感冒,教师,12,0,0.0197,0
2015,7,34000000,流行性感冒,餐饮食品业,4,0,0.0066,0
2015,7,34000000,流行性感冒,公共场所服务员,3,0,0.0049,0
2015,7,34000000,流行性感冒,商业服务,40,0,0.0658,0
2015,7,34000000,流行性感冒,医务人员,12,0,0.0197,0
2015,7,34000000,流行性感冒,工人,31,0,0.051,0
2015,7,34000000,流行性感冒,民工,5,0,0.0082,0
2015,7,34000000,流行性感冒,农民,518,0,0.8516,0
2015,7,34000000,流行性感冒,海员及长途驾驶员,2,0,0.0033,0
2015,7,34000000,流行性感冒,干部职员,46,0,0.0756,0
2015,7,34000000,流行性感冒,离退人员,120,0,0.1973,0
2015,7,34000000,流行性感冒,家务及待业,137,0,0.2252,0
2015,7,34000000,流行性感冒,不详,67,0,0.1101,0
2015,7,34000000,流行性感冒,其它,19,0,0.0312,0
2015,7,34000000,手足口病,幼托儿童,691,0,1.136,0
2015,7,34000000,手足口病,散居儿童,6301,1,10.3585,0.0016
2015,7,34000000,手足口病,学生,194,0,0.3189,0
2015,7,34000000,手足口病,教师,1,0,0.0016,0
2015,7,34000000,手足口病,商业服务,2,0,0.0033,0
2015,7,34000000,手足口病,工人,1,0,0.0016,0
2015,7,34000000,手足口病,农民,12,0,0.0197,0
2015,7,34000000,手足口病,家务及待业,4,0,0.0066,0
2015,7,34000000,手足口病,不详,2,0,0.0033,0
2015,7,34000000,手足口病,其它,1,0,0.0016,0
2015,8,34000000,登革热,干部职员,1,0,0.0016,0
2015,8,34000000,流行性感冒,幼托儿童,71,0,0.1167,0
2015,8,34000000,流行性感冒,散居儿童,306,0,0.503,0
2015,8,34000000,流行性感冒,学生,107,0,0.1759,0
2015,8,34000000,流行性感冒,教师,12,0,0.0197,0
2015,8,34000000,流行性感冒,餐饮食品业,1,0,0.0016,0
2015,8,34000000,流行性感冒,公共场所服务员,2,0,0.0033,0
2015,8,34000000,流行性感冒,商业服务,33,0,0.0543,0
2015,8,34000000,流行性感冒,医务人员,12,0,0.0197,0
2015,8,34000000,流行性感冒,工人,22,0,0.0362,0
2015,8,34000000,流行性感冒,民工,3,0,0.0049,0
2015,8,34000000,流行性感冒,农民,455,0,0.748,0
2015,8,34000000,流行性感冒,渔(船)民,2,0,0.0033,0
2015,8,34000000,流行性感冒,海员及长途驾驶员,5,0,0.0082,0
2015,8,34000000,流行性感冒,干部职员,25,0,0.0411,0
2015,8,34000000,流行性感冒,离退人员,53,0,0.0871,0
2015,8,34000000,流行性感冒,家务及待业,108,0,0.1775,0
2015,8,34000000,流行性感冒,不详,16,0,0.0263,0
2015,8,34000000,流行性感冒,其它,13,0,0.0214,0
2015,8,34000000,手足口病,幼托儿童,280,0,0.4603,0
2015,8,34000000,手足口病,散居儿童,3633,0,5.9725,0
2015,8,34000000,手足口病,学生,64,0,0.1052,0
2015,8,34000000,手足口病,商业服务,1,0,0.0016,0
2015,8,34000000,手足口病,农民,5,0,0.0082,0
2015,8,34000000,手足口病,家务及待业,5,0,0.0082,0
2015,8,34000000,手足口病,不详,1,0,0.0016,0
2015,8,34000000,手足口病,其它,1,0,0.0016,0
2015,9,34000000,登革热,民工,1,0,0.0016,0
2015,9,34000000,流行性感冒,幼托儿童,25,0,0.0411,0
2015,9,34000000,流行性感冒,散居儿童,79,0,0.1299,0
2015,9,34000000,流行性感冒,学生,87,0,0.143,0
2015,9,34000000,流行性感冒,教师,1,0,0.0016,0
2015,9,34000000,流行性感冒,餐饮食品业,1,0,0.0016,0
2015,9,34000000,流行性感冒,公共场所服务员,2,0,0.0033,0
2015,9,34000000,流行性感冒,商业服务,12,0,0.0197,0
2015,9,34000000,流行性感冒,医务人员,12,0,0.0197,0
2015,9,34000000,流行性感冒,工人,5,0,0.0082,0
2015,9,34000000,流行性感冒,民工,5,0,0.0082,0
2015,9,34000000,流行性感冒,农民,313,0,0.5146,0
2015,9,34000000,流行性感冒,干部职员,7,0,0.0115,0
2015,9,34000000,流行性感冒,离退人员,13,0,0.0214,0
2015,9,34000000,流行性感冒,家务及待业,34,0,0.0559,0
2015,9,34000000,流行性感冒,不详,14,0,0.023,0
2015,9,34000000,流行性感冒,其它,9,0,0.0148,0
2015,9,34000000,手足口病,幼托儿童,555,0,0.9124,0
2015,9,34000000,手足口病,散居儿童,3012,0,4.9516,0
2015,9,34000000,手足口病,学生,86,0,0.1414,0
2015,9,34000000,手足口病,教师,1,0,0.0016,0
2015,9,34000000,手足口病,商业服务,2,0,0.0033,0
2015,9,34000000,手足口病,农民,2,0,0.0033,0
2015,9,34000000,手足口病,干部职员,2,0,0.0033,0
2015,9,34000000,手足口病,家务及待业,2,0,0.0033,0
2015,9,34000000,手足口病,其它,1,0,0.0016,0
2015,10,34000000,登革热,商业服务,1,0,0.0016,0
2015,10,34000000,登革热,干部职员,1,0,0.0016,0
2015,10,34000000,流行性感冒,幼托儿童,19,0,0.0312,0
2015,10,34000000,流行性感冒,散居儿童,46,0,0.0756,0
2015,10,34000000,流行性感冒,学生,51,0,0.0838,0
2015,10,34000000,流行性感冒,教师,1,0,0.0016,0
2015,10,34000000,流行性感冒,商业服务,6,0,0.0099,0
2015,10,34000000,流行性感冒,医务人员,6,0,0.0099,0
2015,10,34000000,流行性感冒,工人,9,0,0.0148,0
2015,10,34000000,流行性感冒,民工,1,0,0.0016,0
2015,10,34000000,流行性感冒,农民,326,0,0.5359,0
2015,10,34000000,流行性感冒,牧民,1,0,0.0016,0
2015,10,34000000,流行性感冒,海员及长途驾驶员,1,0,0.0016,0
2015,10,34000000,流行性感冒,干部职员,5,0,0.0082,0
2015,10,34000000,流行性感冒,离退人员,11,0,0.0181,0
2015,10,34000000,流行性感冒,家务及待业,27,0,0.0444,0
2015,10,34000000,流行性感冒,不详,11,0,0.0181,0
2015,10,34000000,流行性感冒,其它,7,0,0.0115,0
2015,10,34000000,手足口病,幼托儿童,569,0,0.9354,0
2015,10,34000000,手足口病,散居儿童,3357,0,5.5187,0
2015,10,34000000,手足口病,学生,100,0,0.1644,0
2015,10,34000000,手足口病,商业服务,2,0,0.0033,0
2015,10,34000000,手足口病,工人,1,0,0.0016,0
2015,10,34000000,手足口病,农民,5,0,0.0082,0
2015,10,34000000,手足口病,干部职员,1,0,0.0016,0
2015,10,34000000,手足口病,家务及待业,7,0,0.0115,0
2015,10,34000000,手足口病,其它,1,0,0.0016,0
2015,11,34000000,登革热,其它,1,0,0.0016,0
2015,11,34000000,流行性感冒,幼托儿童,47,0,0.0773,0
2015,11,34000000,流行性感冒,散居儿童,86,0,0.1414,0
2015,11,34000000,流行性感冒,学生,76,0,0.1249,0
2015,11,34000000,流行性感冒,餐饮食品业,1,0,0.0016,0
2015,11,34000000,流行性感冒,商业服务,9,0,0.0148,0
2015,11,34000000,流行性感冒,医务人员,10,0,0.0164,0
2015,11,34000000,流行性感冒,工人,10,0,0.0164,0
2015,11,34000000,流行性感冒,民工,2,0,0.0033,0
2015,11,34000000,流行性感冒,农民,371,0,0.6099,0
2015,11,34000000,流行性感冒,牧民,1,0,0.0016,0
2015,11,34000000,流行性感冒,海员及长途驾驶员,5,0,0.0082,0
2015,11,34000000,流行性感冒,干部职员,6,0,0.0099,0
2015,11,34000000,流行性感冒,离退人员,13,0,0.0214,0
2015,11,34000000,流行性感冒,家务及待业,29,0,0.0477,0
2015,11,34000000,流行性感冒,不详,5,0,0.0082,0
2015,11,34000000,流行性感冒,其它,6,0,0.0099,0
2015,11,34000000,手足口病,幼托儿童,1198,0,1.9695,0
2015,11,34000000,手足口病,散居儿童,4147,0,6.8175,0
2015,11,34000000,手足口病,学生,112,0,0.1841,0
2015,11,34000000,手足口病,餐饮食品业,1,0,0.0016,0
2015,11,34000000,手足口病,商业服务,3,0,0.0049,0
2015,11,34000000,手足口病,工人,2,0,0.0033,0
2015,11,34000000,手足口病,农民,7,0,0.0115,0
2015,11,34000000,手足口病,干部职员,1,0,0.0016,0
2015,11,34000000,手足口病,家务及待业,3,0,0.0049,0
2015,11,34000000,手足口病,不详,2,0,0.0033,0
2015,12,34000000,流行性感冒,幼托儿童,39,0,0.0641,0
2015,12,34000000,流行性感冒,散居儿童,88,0,0.1447,0
2015,12,34000000,流行性感冒,学生,99,0,0.1628,0
2015,12,34000000,流行性感冒,教师,2,0,0.0033,0
2015,12,34000000,流行性感冒,商业服务,14,0,0.023,0
2015,12,34000000,流行性感冒,医务人员,13,0,0.0214,0
2015,12,34000000,流行性感冒,工人,11,0,0.0181,0
2015,12,34000000,流行性感冒,民工,5,0,0.0082,0
2015,12,34000000,流行性感冒,农民,616,0,1.0127,0
2015,12,34000000,流行性感冒,牧民,1,0,0.0016,0
2015,12,34000000,流行性感冒,渔(船)民,1,0,0.0016,0
2015,12,34000000,流行性感冒,海员及长途驾驶员,1,0,0.0016,0
2015,12,34000000,流行性感冒,干部职员,3,0,0.0049,0
2015,12,34000000,流行性感冒,离退人员,14,0,0.023,0
2015,12,34000000,流行性感冒,家务及待业,31,0,0.051,0
2015,12,34000000,流行性感冒,不详,9,0,0.0148,0
2015,12,34000000,流行性感冒,其它,11,0,0.0181,0
2015,12,34000000,手足口病,幼托儿童,1310,0,2.1536,0
2015,12,34000000,手足口病,散居儿童,5286,1,8.6899,0.0016
2015,12,34000000,手足口病,学生,138,0,0.2269,0
2015,12,34000000,手足口病,商业服务,2,0,0.0033,0
2015,12,34000000,手足口病,农民,4,0,0.0066,0
2015,12,34000000,手足口病,干部职员,2,0,0.0033,0
2015,12,34000000,手足口病,家务及待业,5,0,0.0082,0
2015,12,34000000,手足口病,不详,1,0,0.0016,0
2015,0,35000000,登革热,散居儿童,1,0,0.0026,0
2015,0,35000000,登革热,学生,7,0,0.0184,0
2015,0,35000000,登革热,教师,1,0,0.0026,0
2015,0,35000000,登革热,餐饮食品业,1,0,0.0026,0
2015,0,35000000,登革热,商业服务,8,0,0.021,0
2015,0,35000000,登革热,工人,7,0,0.0184,0
2015,0,35000000,登革热,民工,2,0,0.0053,0
2015,0,35000000,登革热,农民,6,0,0.0158,0
2015,0,35000000,登革热,干部职员,9,0,0.0236,0
2015,0,35000000,登革热,离退人员,8,0,0.021,0
2015,0,35000000,登革热,家务及待业,21,0,0.0552,0
2015,0,35000000,登革热,不详,12,0,0.0315,0
2015,0,35000000,登革热,其它,6,0,0.0158,0
2015,0,35000000,流行性感冒,幼托儿童,675,0,1.7735,0
2015,0,35000000,流行性感冒,散居儿童,3835,0,10.0762,0
2015,0,35000000,流行性感冒,学生,1503,0,3.949,0
2015,0,35000000,流行性感冒,教师,12,0,0.0315,0
2015,0,35000000,流行性感冒,保育员及保姆,1,0,0.0026,0
2015,0,35000000,流行性感冒,餐饮食品业,4,0,0.0105,0
2015,0,35000000,流行性感冒,公共场所服务员,2,0,0.0053,0
2015,0,35000000,流行性感冒,商业服务,61,0,0.1603,0
2015,0,35000000,流行性感冒,医务人员,28,0,0.0736,0
2015,0,35000000,流行性感冒,工人,53,0,0.1393,0
2015,0,35000000,流行性感冒,民工,7,0,0.0184,0
2015,0,35000000,流行性感冒,农民,1234,0,3.2422,0
2015,0,35000000,流行性感冒,渔(船)民,2,0,0.0053,0
2015,0,35000000,流行性感冒,海员及长途驾驶员,3,0,0.0079,0
2015,0,35000000,流行性感冒,干部职员,48,0,0.1261,0
2015,0,35000000,流行性感冒,离退人员,91,0,0.2391,0
2015,0,35000000,流行性感冒,家务及待业,228,0,0.5991,0
2015,0,35000000,流行性感冒,不详,403,0,1.0589,0
2015,0,35000000,流行性感冒,其它,46,0,0.1209,0
2015,0,35000000,手足口病,幼托儿童,13787,0,36.2244,0
2015,0,35000000,手足口病,散居儿童,70337,6,184.8056,0.0158
2015,0,35000000,手足口病,学生,1863,0,4.8949,0
2015,0,35000000,手足口病,教师,10,0,0.0263,0
2015,0,35000000,手足口病,保育员及保姆,3,0,0.0079,0
2015,0,35000000,手足口病,商业服务,35,0,0.092,0
2015,0,35000000,手足口病,医务人员,6,0,0.0158,0
2015,0,35000000,手足口病,工人,18,0,0.0473,0
2015,0,35000000,手足口病,农民,74,0,0.1944,0
2015,0,35000000,手足口病,干部职员,19,0,0.0499,0
2015,0,35000000,手足口病,离退人员,1,0,0.0026,0
2015,0,35000000,手足口病,家务及待业,68,0,0.1787,0
2015,0,35000000,手足口病,不详,59,0,0.155,0
2015,0,35000000,手足口病,其它,11,0,0.0289,0
2015,1,35000000,登革热,商业服务,1,0,0.0026,0
2015,1,35000000,流行性感冒,幼托儿童,69,0,0.1813,0
2015,1,35000000,流行性感冒,散居儿童,345,0,0.9065,0
2015,1,35000000,流行性感冒,学生,498,0,1.3085,0
2015,1,35000000,流行性感冒,教师,4,0,0.0105,0
2015,1,35000000,流行性感冒,商业服务,9,0,0.0236,0
2015,1,35000000,流行性感冒,医务人员,3,0,0.0079,0
2015,1,35000000,流行性感冒,工人,5,0,0.0131,0
2015,1,35000000,流行性感冒,农民,83,0,0.2181,0
2015,1,35000000,流行性感冒,渔(船)民,1,0,0.0026,0
2015,1,35000000,流行性感冒,干部职员,6,0,0.0158,0
2015,1,35000000,流行性感冒,离退人员,11,0,0.0289,0
2015,1,35000000,流行性感冒,家务及待业,17,0,0.0447,0
2015,1,35000000,流行性感冒,不详,30,0,0.0788,0
2015,1,35000000,流行性感冒,其它,3,0,0.0079,0
2015,1,35000000,手足口病,幼托儿童,512,0,1.3452,0
2015,1,35000000,手足口病,散居儿童,1832,0,4.8135,0
2015,1,35000000,手足口病,学生,57,0,0.1498,0
2015,1,35000000,手足口病,医务人员,1,0,0.0026,0
2015,1,35000000,手足口病,工人,2,0,0.0053,0
2015,1,35000000,手足口病,农民,2,0,0.0053,0
2015,1,35000000,手足口病,干部职员,2,0,0.0053,0
2015,1,35000000,手足口病,家务及待业,3,0,0.0079,0
2015,2,35000000,登革热,家务及待业,1,0,0.0026,0
2015,2,35000000,登革热,不详,2,0,0.0053,0
2015,2,35000000,流行性感冒,幼托儿童,33,0,0.0867,0
2015,2,35000000,流行性感冒,散居儿童,288,0,0.7567,0
2015,2,35000000,流行性感冒,学生,85,0,0.2233,0
2015,2,35000000,流行性感冒,餐饮食品业,2,0,0.0053,0
2015,2,35000000,流行性感冒,商业服务,3,0,0.0079,0
2015,2,35000000,流行性感冒,医务人员,2,0,0.0053,0
2015,2,35000000,流行性感冒,工人,2,0,0.0053,0
2015,2,35000000,流行性感冒,农民,75,0,0.1971,0
2015,2,35000000,流行性感冒,干部职员,2,0,0.0053,0
2015,2,35000000,流行性感冒,离退人员,4,0,0.0105,0
2015,2,35000000,流行性感冒,家务及待业,14,0,0.0368,0
2015,2,35000000,流行性感冒,不详,26,0,0.0683,0
2015,2,35000000,流行性感冒,其它,1,0,0.0026,0
2015,2,35000000,手足口病,幼托儿童,136,0,0.3573,0
2015,2,35000000,手足口病,散居儿童,1324,0,3.4787,0
2015,2,35000000,手足口病,学生,46,0,0.1209,0
2015,2,35000000,手足口病,农民,2,0,0.0053,0
2015,2,35000000,手足口病,家务及待业,1,0,0.0026,0
2015,2,35000000,手足口病,不详,2,0,0.0053,0
2015,3,35000000,登革热,商业服务,1,0,0.0026,0
2015,3,35000000,登革热,离退人员,1,0,0.0026,0
2015,3,35000000,登革热,家务及待业,1,0,0.0026,0
2015,3,35000000,流行性感冒,幼托儿童,63,0,0.1655,0
2015,3,35000000,流行性感冒,散居儿童,265,0,0.6963,0
2015,3,35000000,流行性感冒,学生,135,0,0.3547,0
2015,3,35000000,流行性感冒,保育员及保姆,1,0,0.0026,0
2015,3,35000000,流行性感冒,商业服务,2,0,0.0053,0
2015,3,35000000,流行性感冒,医务人员,2,0,0.0053,0
2015,3,35000000,流行性感冒,工人,7,0,0.0184,0
2015,3,35000000,流行性感冒,农民,108,0,0.2838,0
2015,3,35000000,流行性感冒,渔(船)民,1,0,0.0026,0
2015,3,35000000,流行性感冒,干部职员,1,0,0.0026,0
2015,3,35000000,流行性感冒,离退人员,5,0,0.0131,0
2015,3,35000000,流行性感冒,家务及待业,26,0,0.0683,0
2015,3,35000000,流行性感冒,不详,31,0,0.0815,0
2015,3,35000000,流行性感冒,其它,4,0,0.0105,0
2015,3,35000000,手足口病,幼托儿童,520,0,1.3663,0
2015,3,35000000,手足口病,散居儿童,2150,0,5.649,0
2015,3,35000000,手足口病,学生,62,0,0.1629,0
2015,3,35000000,手足口病,商业服务,1,0,0.0026,0
2015,3,35000000,手足口病,农民,1,0,0.0026,0
2015,3,35000000,手足口病,家务及待业,1,0,0.0026,0
2015,3,35000000,手足口病,不详,1,0,0.0026,0
2015,4,35000000,登革热,商业服务,2,0,0.0053,0
2015,4,35000000,登革热,不详,2,0,0.0053,0
2015,4,35000000,流行性感冒,幼托儿童,82,0,0.2154,0
2015,4,35000000,流行性感冒,散居儿童,278,0,0.7304,0
2015,4,35000000,流行性感冒,学生,114,0,0.2995,0
2015,4,35000000,流行性感冒,教师,1,0,0.0026,0
2015,4,35000000,流行性感冒,餐饮食品业,1,0,0.0026,0
2015,4,35000000,流行性感冒,商业服务,3,0,0.0079,0
2015,4,35000000,流行性感冒,医务人员,4,0,0.0105,0
2015,4,35000000,流行性感冒,民工,1,0,0.0026,0
2015,4,35000000,流行性感冒,农民,99,0,0.2601,0
2015,4,35000000,流行性感冒,海员及长途驾驶员,2,0,0.0053,0
2015,4,35000000,流行性感冒,干部职员,4,0,0.0105,0
2015,4,35000000,流行性感冒,离退人员,8,0,0.021,0
2015,4,35000000,流行性感冒,家务及待业,11,0,0.0289,0
2015,4,35000000,流行性感冒,不详,28,0,0.0736,0
2015,4,35000000,流行性感冒,其它,8,0,0.021,0
2015,4,35000000,手足口病,幼托儿童,1459,0,3.8334,0
2015,4,35000000,手足口病,散居儿童,4933,0,12.9611,0
2015,4,35000000,手足口病,学生,146,0,0.3836,0
2015,4,35000000,手足口病,教师,1,0,0.0026,0
2015,4,35000000,手足口病,商业服务,2,0,0.0053,0
2015,4,35000000,手足口病,工人,1,0,0.0026,0
2015,4,35000000,手足口病,农民,6,0,0.0158,0
2015,4,35000000,手足口病,干部职员,2,0,0.0053,0
2015,4,35000000,手足口病,家务及待业,4,0,0.0105,0
2015,4,35000000,手足口病,不详,3,0,0.0079,0
2015,5,35000000,登革热,学生,1,0,0.0026,0
2015,5,35000000,登革热,家务及待业,1,0,0.0026,0
2015,5,35000000,登革热,其它,1,0,0.0026,0
2015,5,35000000,流行性感冒,幼托儿童,49,0,0.1287,0
2015,5,35000000,流行性感冒,散居儿童,246,0,0.6463,0
2015,5,35000000,流行性感冒,学生,133,0,0.3494,0
2015,5,35000000,流行性感冒,教师,2,0,0.0053,0
2015,5,35000000,流行性感冒,公共场所服务员,1,0,0.0026,0
2015,5,35000000,流行性感冒,商业服务,8,0,0.021,0
2015,5,35000000,流行性感冒,工人,1,0,0.0026,0
2015,5,35000000,流行性感冒,民工,1,0,0.0026,0
2015,5,35000000,流行性感冒,农民,84,0,0.2207,0
2015,5,35000000,流行性感冒,干部职员,2,0,0.0053,0
2015,5,35000000,流行性感冒,离退人员,6,0,0.0158,0
2015,5,35000000,流行性感冒,家务及待业,15,0,0.0394,0
2015,5,35000000,流行性感冒,不详,17,0,0.0447,0
2015,5,35000000,流行性感冒,其它,3,0,0.0079,0
2015,5,35000000,手足口病,幼托儿童,3094,0,8.1293,0
2015,5,35000000,手足口病,散居儿童,9922,1,26.0694,0.0026
2015,5,35000000,手足口病,学生,340,0,0.8933,0
2015,5,35000000,手足口病,教师,2,0,0.0053,0
2015,5,35000000,手足口病,商业服务,6,0,0.0158,0
2015,5,35000000,手足口病,工人,2,0,0.0053,0
2015,5,35000000,手足口病,农民,9,0,0.0236,0
2015,5,35000000,手足口病,家务及待业,8,0,0.021,0
2015,5,35000000,手足口病,不详,6,0,0.0158,0
2015,5,35000000,手足口病,其它,2,0,0.0053,0
2015,6,35000000,登革热,学生,1,0,0.0026,0
2015,6,35000000,登革热,农民,3,0,0.0079,0
2015,6,35000000,登革热,干部职员,1,0,0.0026,0
2015,6,35000000,登革热,离退人员,1,0,0.0026,0
2015,6,35000000,登革热,家务及待业,1,0,0.0026,0
2015,6,35000000,登革热,不详,0,0,0,0
2015,6,35000000,登革热,其它,1,0,0.0026,0
2015,6,35000000,流行性感冒,幼托儿童,101,0,0.2654,0
2015,6,35000000,流行性感冒,散居儿童,409,0,1.0746,0
2015,6,35000000,流行性感冒,学生,230,0,0.6043,0
2015,6,35000000,流行性感冒,公共场所服务员,1,0,0.0026,0
2015,6,35000000,流行性感冒,商业服务,8,0,0.021,0
2015,6,35000000,流行性感冒,医务人员,4,0,0.0105,0
2015,6,35000000,流行性感冒,工人,10,0,0.0263,0
2015,6,35000000,流行性感冒,民工,1,0,0.0026,0
2015,6,35000000,流行性感冒,农民,186,0,0.4887,0
2015,6,35000000,流行性感冒,干部职员,16,0,0.042,0
2015,6,35000000,流行性感冒,离退人员,29,0,0.0762,0
2015,6,35000000,流行性感冒,家务及待业,47,0,0.1235,0
2015,6,35000000,流行性感冒,不详,116,0,0.3048,0
2015,6,35000000,流行性感冒,其它,9,0,0.0236,0
2015,6,35000000,手足口病,幼托儿童,2964,0,7.7877,0
2015,6,35000000,手足口病,散居儿童,13705,2,36.0089,0.0053
2015,6,35000000,手足口病,学生,479,0,1.2585,0
2015,6,35000000,手足口病,教师,1,0,0.0026,0
2015,6,35000000,手足口病,商业服务,5,0,0.0131,0
2015,6,35000000,手足口病,医务人员,1,0,0.0026,0
2015,6,35000000,手足口病,工人,3,0,0.0079,0
2015,6,35000000,手足口病,农民,5,0,0.0131,0
2015,6,35000000,手足口病,干部职员,4,0,0.0105,0
2015,6,35000000,手足口病,家务及待业,10,0,0.0263,0
2015,6,35000000,手足口病,不详,10,0,0.0263,0
2015,6,35000000,手足口病,其它,1,0,0.0026,0
2015,7,35000000,登革热,家务及待业,1,0,0.0026,0
2015,7,35000000,登革热,不详,1,0,0.0026,0
2015,7,35000000,登革热,其它,1,0,0.0026,0
2015,7,35000000,流行性感冒,幼托儿童,79,0,0.2076,0
2015,7,35000000,流行性感冒,散居儿童,469,0,1.2323,0
2015,7,35000000,流行性感冒,学生,100,0,0.2627,0
2015,7,35000000,流行性感冒,教师,4,0,0.0105,0
2015,7,35000000,流行性感冒,餐饮食品业,1,0,0.0026,0
2015,7,35000000,流行性感冒,商业服务,12,0,0.0315,0
2015,7,35000000,流行性感冒,医务人员,4,0,0.0105,0
